totalUserPersistence
6.45
6.45
6.45
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
0
0
0
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
4.55
4.55
4.55
4.55
4.55
4.55
4.55
4.55
4.55
4.55
4.55
4.55
4.55
4.55
4.55
4.55
4.55
4.55
4.55
4.55
4.55
4.55
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
0
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
16.13
9.52
9.52
9.52
9.52
9.52
9.52
9.52
9.52
9.52
9.52
9.52
9.52
9.52
9.52
9.52
9.52
9.52
9.52
9.52
9.52
9.52
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10
10
10
10
10
10
10
10
10
10
18.75
18.75
18.75
18.75
18.75
18.75
18.75
18.75
18.75
18.75
18.75
18.75
18.75
18.75
18.75
18.75
0
38.46
38.46
38.46
38.46
38.46
38.46
38.46
38.46
38.46
38.46
38.46
38.46
38.46
0
0
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
0
0
0
0
0
0
0
0
0
0
0
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
20
20
20
20
20
20
20
20
20
20
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
16.67
16.67
16.67
16.67
16.67
16.67
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.56
5.56
5.56
5.56
5.56
5.56
5.56
5.56
5.56
5.56
5.56
5.56
5.56
5.56
5.56
5.56
5.56
5.56
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
33.33
33.33
33.33
33.33
33.33
33.33
33.33
33.33
33.33
33.33
33.33
33.33
14.29
14.29
14.29
14.29
14.29
14.29
14.29
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
14.29
14.29
14.29
14.29
14.29
14.29
14.29
14.29
14.29
14.29
14.29
14.29
14.29
14.29
14.29
14.29
14.29
14.29
14.29
14.29
14.29
26.67
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
25
25
25
25
25
25
25
25
13.64
13.64
13.64
13.64
13.64
13.64
13.64
13.64
13.64
13.64
13.64
13.64
13.64
13.64
13.64
13.64
13.64
13.64
13.64
13.64
13.64
13.64
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
33.33
33.33
33.33
33.33
33.33
33.33
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
8.7
8.7
8.7
8.7
8.7
8.7
8.7
8.7
8.7
8.7
8.7
8.7
8.7
8.7
8.7
8.7
8.7
8.7
8.7
8.7
8.7
8.7
8.7
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
16.67
16.67
16.67
16.67
16.67
16.67
7.69
7.69
7.69
7.69
7.69
7.69
7.69
7.69
7.69
7.69
7.69
7.69
7.69
0
0
0
0
0
0
0
0
20
20
20
20
20
20
20
20
20
20
15.79
15.79
15.79
15.79
15.79
15.79
15.79
15.79
15.79
15.79
15.79
15.79
15.79
15.79
15.79
15.79
15.79
15.79
15.79
14.29
14.29
14.29
14.29
14.29
14.29
14.29
26.67
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
25
25
25
25
25
25
25
25
25
25
25
25
0
0
0
0
0
0
0
0
30.77
30.77
30.77
30.77
30.77
30.77
30.77
30.77
30.77
30.77
30.77
30.77
30.77
0
0
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
36.36
36.36
36.36
36.36
36.36
36.36
36.36
36.36
36.36
36.36
36.36
0
50
50
50
50
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
20
20
20
20
20
20
20
20
20
20
0
0
0
0
0
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
0
0
0
37.5
37.5
37.5
37.5
37.5
37.5
37.5
37.5
0
0
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
21.43
21.43
21.43
21.43
21.43
21.43
21.43
21.43
21.43
21.43
21.43
21.43
21.43
21.43
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
0
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
18.18
18.18
18.18
18.18
18.18
18.18
18.18
18.18
18.18
18.18
18.18
0
0
0
0
0
0
0
0
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
0
0
12.5
12.5
12.5
12.5
12.5
12.5
12.5
12.5
0
0
0
0
0
0
0
0
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
18.18
18.18
18.18
18.18
18.18
18.18
18.18
18.18
18.18
18.18
18.18
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
10.53
0
0
0
0
0
0
0
0
0
0
0
0
0
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
27.27
27.27
27.27
27.27
27.27
27.27
27.27
27.27
27.27
27.27
27.27
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
26.67
0
0
12.5
12.5
12.5
12.5
12.5
12.5
12.5
12.5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
33.33
33.33
33.33
33.33
33.33
33.33
43.75
43.75
43.75
43.75
43.75
43.75
43.75
43.75
43.75
43.75
43.75
43.75
43.75
43.75
43.75
43.75
22.22
22.22
22.22
22.22
22.22
22.22
22.22
22.22
22.22
22.22
22.22
22.22
22.22
22.22
22.22
22.22
22.22
22.22
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
0
0
0
0
0
0
0
0
0
0
0
10
10
10
10
10
10
10
10
10
10
0
0
0
0
0
0
0
0
0
0
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
33.33
33.33
33.33
33.33
33.33
33.33
33.33
33.33
33.33
18.18
18.18
18.18
18.18
18.18
18.18
18.18
18.18
18.18
18.18
18.18
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
25
25
25
25
25
25
25
25
40
40
40
40
40
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
33.33
33.33
33.33
18.18
18.18
18.18
18.18
18.18
18.18
18.18
18.18
18.18
18.18
18.18
28.57
28.57
28.57
28.57
28.57
28.57
28.57
17.39
17.39
17.39
17.39
17.39
17.39
17.39
17.39
17.39
17.39
17.39
17.39
17.39
17.39
17.39
17.39
17.39
17.39
17.39
17.39
17.39
17.39
17.39
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
21.43
21.43
21.43
21.43
21.43
21.43
21.43
21.43
21.43
21.43
21.43
21.43
21.43
21.43
0
0
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
20
20
20
20
20
20
20
20
20
20
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
27.27
27.27
27.27
27.27
27.27
27.27
27.27
27.27
27.27
27.27
27.27
12.5
12.5
12.5
12.5
12.5
12.5
12.5
12.5
0
0
0
0
0
0
0
0
0
0
0
0
0
10
10
10
10
10
10
10
10
10
10
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
40
40
40
40
40
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
0
0
0
0
0
0
0
33.33
33.33
33.33
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
0
0
0
0
0
0
0
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
3.45
0
0
0
0
0
0
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
3.7
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
17.24
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
16.67
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
0
11.11
11.11
11.11
11.11
11.11
11.11
11.11
11.11
11.11
11.11
11.11
11.11
11.11
11.11
11.11
11.11
11.11
11.11
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
10
10
10
10
10
10
10
10
10
10
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
0
0
0
0
0
0
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
22.22
22.22
22.22
22.22
22.22
22.22
22.22
22.22
22.22
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
13.04
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.81
23.53
23.53
23.53
23.53
23.53
23.53
23.53
23.53
23.53
23.53
23.53
23.53
23.53
23.53
23.53
23.53
23.53
12.5
12.5
12.5
12.5
12.5
12.5
12.5
12.5
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
20
20
20
20
20
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
3.57
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
4.35
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
0
0
0
0
0
0
0
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
6.67
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
9.09
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
4.76
12.5
12.5
12.5
12.5
12.5
12.5
12.5
12.5
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
7.14
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
3.23
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
21.74
0
0
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
4.17
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
3.33
11.54
11.54
11.54
11.54
11.54
11.54
11.54
11.54
11.54
11.54
11.54
11.54
11.54
11.54
11.54
11.54
11.54
11.54
11.54
11.54
11.54
11.54
11.54
11.54
11.54
11.54
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
13.33
0
0
0
0
0
0
0
0
0
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
